oid;purl;iiif
bk616hq1578;http://purl.stanford.edu/bk616hq1578;https://stacks.stanford.edu/image/iiif/bk616hq1578/bk616hq1578_00_0001
jc904jt1675;http://purl.stanford.edu/jc904jt1675;https://stacks.stanford.edu/image/iiif/jc904jt1675/jc904jt1675_00_0001
zh951wt8334;http://purl.stanford.edu/zh951wt8334;https://stacks.stanford.edu/image/iiif/zh951wt8334/zh951wt8334_00_0001
pb814kz7539;http://purl.stanford.edu/pb814kz7539;https://stacks.stanford.edu/image/iiif/pb814kz7539/pb814kz7539_00_0001
nd924vn8802;http://purl.stanford.edu/nd924vn8802;https://stacks.stanford.edu/image/iiif/nd924vn8802/nd924vn8802_00_0001
qd009ct5259;http://purl.stanford.edu/qd009ct5259;https://stacks.stanford.edu/image/iiif/qd009ct5259/qd009ct5259_00_0001
dv359zk3610;http://purl.stanford.edu/dv359zk3610;https://stacks.stanford.edu/image/iiif/dv359zk3610/dv359zk3610_00_0001
jg107yb2606;http://purl.stanford.edu/jg107yb2606;https://stacks.stanford.edu/image/iiif/jg107yb2606/jg107yb2606_00_0001
nq509ns3097;http://purl.stanford.edu/nq509ns3097;https://stacks.stanford.edu/image/iiif/nq509ns3097/nq509ns3097_00_0001
xy660hf1402;http://purl.stanford.edu/xy660hf1402;https://stacks.stanford.edu/image/iiif/xy660hf1402/xy660hf1402_00_0001
pg771fj4778;http://purl.stanford.edu/pg771fj4778;https://stacks.stanford.edu/image/iiif/pg771fj4778/pg771fj4778_00_0001
zj280bd7331;http://purl.stanford.edu/zj280bd7331;https://stacks.stanford.edu/image/iiif/zj280bd7331/zj280bd7331_00_0001
qd876zd6739;http://purl.stanford.edu/qd876zd6739;https://stacks.stanford.edu/image/iiif/qd876zd6739/qd876zd6739_00_0001
cv223yw9621;http://purl.stanford.edu/cv223yw9621;https://stacks.stanford.edu/image/iiif/cv223yw9621/cv223yw9621_00_0001
tq212vd6761;http://purl.stanford.edu/tq212vd6761;https://stacks.stanford.edu/image/iiif/tq212vd6761/tq212vd6761_00_0001
mp609jy8941;http://purl.stanford.edu/mp609jy8941;https://stacks.stanford.edu/image/iiif/mp609jy8941/mp609jy8941_00_0001
td541nx4976;http://purl.stanford.edu/td541nx4976;https://stacks.stanford.edu/image/iiif/td541nx4976/td541nx4976_00_0001
jn272gs3319;http://purl.stanford.edu/jn272gs3319;https://stacks.stanford.edu/image/iiif/jn272gs3319/jn272gs3319_00_0001
mn230hw0241;http://purl.stanford.edu/mn230hw0241;https://stacks.stanford.edu/image/iiif/mn230hw0241/mn230hw0241_00_0001
rs167hb4962;http://purl.stanford.edu/rs167hb4962;https://stacks.stanford.edu/image/iiif/rs167hb4962/rs167hb4962_00_0001
pw419ks3920;http://purl.stanford.edu/pw419ks3920;https://stacks.stanford.edu/image/iiif/pw419ks3920/pw419ks3920_00_0001
fx828qq3836;http://purl.stanford.edu/fx828qq3836;https://stacks.stanford.edu/image/iiif/fx828qq3836/fx828qq3836_00_0001
hb301fq3933;http://purl.stanford.edu/hb301fq3933;https://stacks.stanford.edu/image/iiif/hb301fq3933/hb301fq3933_00_0001
ft261yx3353;http://purl.stanford.edu/ft261yx3353;https://stacks.stanford.edu/image/iiif/ft261yx3353/ft261yx3353_00_0001
fc037kd5747;http://purl.stanford.edu/fc037kd5747;https://stacks.stanford.edu/image/iiif/fc037kd5747/fc037kd5747_00_0001
vk991tc1398;http://purl.stanford.edu/vk991tc1398;https://stacks.stanford.edu/image/iiif/vk991tc1398/vk991tc1398_00_0001
wd753ff4686;http://purl.stanford.edu/wd753ff4686;https://stacks.stanford.edu/image/iiif/wd753ff4686/wd753ff4686_00_0001
gh175dc4875;http://purl.stanford.edu/gh175dc4875;https://stacks.stanford.edu/image/iiif/gh175dc4875/gh175dc4875_00_0001
zp862kw2830;http://purl.stanford.edu/zp862kw2830;https://stacks.stanford.edu/image/iiif/zp862kw2830/zp862kw2830_00_0001
jh185cm6565;http://purl.stanford.edu/jh185cm6565;https://stacks.stanford.edu/image/iiif/jh185cm6565/jh185cm6565_00_0001
vs136sz1185;http://purl.stanford.edu/vs136sz1185;https://stacks.stanford.edu/image/iiif/vs136sz1185/vs136sz1185_00_0001
hn829vx5167;http://purl.stanford.edu/hn829vx5167;https://stacks.stanford.edu/image/iiif/hn829vx5167/hn829vx5167_00_0001
qt180bt6568;http://purl.stanford.edu/qt180bt6568;https://stacks.stanford.edu/image/iiif/qt180bt6568/qt180bt6568_00_0001
wq547bq0140;http://purl.stanford.edu/wq547bq0140;https://stacks.stanford.edu/image/iiif/wq547bq0140/wq547bq0140_00_0001
zz193pf6424;http://purl.stanford.edu/zz193pf6424;https://stacks.stanford.edu/image/iiif/zz193pf6424/zz193pf6424_00_0001
yr360vn7341;http://purl.stanford.edu/yr360vn7341;https://stacks.stanford.edu/image/iiif/yr360vn7341/yr360vn7341_00_0001
km955cm6597;http://purl.stanford.edu/km955cm6597;https://stacks.stanford.edu/image/iiif/km955cm6597/km955cm6597_00_0001
wh561md4470;http://purl.stanford.edu/wh561md4470;https://stacks.stanford.edu/image/iiif/wh561md4470/wh561md4470_00_0001
nz723dc3368;http://purl.stanford.edu/nz723dc3368;https://stacks.stanford.edu/image/iiif/nz723dc3368/nz723dc3368_00_0001
jx424pb5108;http://purl.stanford.edu/jx424pb5108;https://stacks.stanford.edu/image/iiif/jx424pb5108/jx424pb5108_00_0001
wx690rr4410;http://purl.stanford.edu/wx690rr4410;https://stacks.stanford.edu/image/iiif/wx690rr4410/wx690rr4410_00_0001
gt791qw9320;http://purl.stanford.edu/gt791qw9320;https://stacks.stanford.edu/image/iiif/gt791qw9320/gt791qw9320_00_0001
wz108jn6283;http://purl.stanford.edu/wz108jn6283;https://stacks.stanford.edu/image/iiif/wz108jn6283/wz108jn6283_00_0001
gn173yc7489;http://purl.stanford.edu/gn173yc7489;https://stacks.stanford.edu/image/iiif/gn173yc7489/gn173yc7489_00_0001
dv138fz3472;http://purl.stanford.edu/dv138fz3472;https://stacks.stanford.edu/image/iiif/dv138fz3472/dv138fz3472_00_0001
tc475hx3892;http://purl.stanford.edu/tc475hx3892;https://stacks.stanford.edu/image/iiif/tc475hx3892/tc475hx3892_00_0001
pz862py0420;http://purl.stanford.edu/pz862py0420;https://stacks.stanford.edu/image/iiif/pz862py0420/pz862py0420_00_0001
fg600ph4255;http://purl.stanford.edu/fg600ph4255;https://stacks.stanford.edu/image/iiif/fg600ph4255/fg600ph4255_00_0001
xs148yj3465;http://purl.stanford.edu/xs148yj3465;https://stacks.stanford.edu/image/iiif/xs148yj3465/xs148yj3465_00_0001
dy974dt5290;http://purl.stanford.edu/dy974dt5290;https://stacks.stanford.edu/image/iiif/dy974dt5290/dy974dt5290_00_0001
bm287tf8360;http://purl.stanford.edu/bm287tf8360;https://stacks.stanford.edu/image/iiif/bm287tf8360/bm287tf8360_00_0001
vm541xg9382;http://purl.stanford.edu/vm541xg9382;https://stacks.stanford.edu/image/iiif/vm541xg9382/vm541xg9382_00_0001
bn722qm7677;http://purl.stanford.edu/bn722qm7677;https://stacks.stanford.edu/image/iiif/bn722qm7677/bn722qm7677_00_0001
cs054qt7813;http://purl.stanford.edu/cs054qt7813;https://stacks.stanford.edu/image/iiif/cs054qt7813/cs054qt7813_00_0001
rt246cm2336;http://purl.stanford.edu/rt246cm2336;https://stacks.stanford.edu/image/iiif/rt246cm2336/rt246cm2336_00_0001
yg404zy4688;http://purl.stanford.edu/yg404zy4688;https://stacks.stanford.edu/image/iiif/yg404zy4688/yg404zy4688_00_0001
xs555hq7820;http://purl.stanford.edu/xs555hq7820;https://stacks.stanford.edu/image/iiif/xs555hq7820/xs555hq7820_00_0001
jk153sr9922;http://purl.stanford.edu/jk153sr9922;https://stacks.stanford.edu/image/iiif/jk153sr9922/jk153sr9922_00_0001
wn604jm6763;http://purl.stanford.edu/wn604jm6763;https://stacks.stanford.edu/image/iiif/wn604jm6763/wn604jm6763_00_0001
kk548wn9867;http://purl.stanford.edu/kk548wn9867;https://stacks.stanford.edu/image/iiif/kk548wn9867/kk548wn9867_00_0001
sn565wj3739;http://purl.stanford.edu/sn565wj3739;https://stacks.stanford.edu/image/iiif/sn565wj3739/sn565wj3739_00_0001
vy926bz4283;http://purl.stanford.edu/vy926bz4283;https://stacks.stanford.edu/image/iiif/vy926bz4283/vy926bz4283_00_0001
xv948np1580;http://purl.stanford.edu/xv948np1580;https://stacks.stanford.edu/image/iiif/xv948np1580/xv948np1580_00_0001
yw499gp9137;http://purl.stanford.edu/yw499gp9137;https://stacks.stanford.edu/image/iiif/yw499gp9137/yw499gp9137_00_0001
vb461xw6023;http://purl.stanford.edu/vb461xw6023;https://stacks.stanford.edu/image/iiif/vb461xw6023/vb461xw6023_00_0001
xj388qq8834;http://purl.stanford.edu/xj388qq8834;https://stacks.stanford.edu/image/iiif/xj388qq8834/xj388qq8834_00_0001
wr512rp0028;http://purl.stanford.edu/wr512rp0028;https://stacks.stanford.edu/image/iiif/wr512rp0028/wr512rp0028_00_0001
rq552hd6282;http://purl.stanford.edu/rq552hd6282;https://stacks.stanford.edu/image/iiif/rq552hd6282/rq552hd6282_00_0001
gc571kz4633;http://purl.stanford.edu/gc571kz4633;https://stacks.stanford.edu/image/iiif/gc571kz4633/gc571kz4633_00_0001
bd525qp9440;http://purl.stanford.edu/bd525qp9440;https://stacks.stanford.edu/image/iiif/bd525qp9440/bd525qp9440_00_0001
dy941bm7042;http://purl.stanford.edu/dy941bm7042;https://stacks.stanford.edu/image/iiif/dy941bm7042/dy941bm7042_00_0001
cx422vn9780;http://purl.stanford.edu/cx422vn9780;https://stacks.stanford.edu/image/iiif/cx422vn9780/cx422vn9780_00_0001
vb918kn7461;http://purl.stanford.edu/vb918kn7461;https://stacks.stanford.edu/image/iiif/vb918kn7461/vb918kn7461_00_0001
xw002zn8557;http://purl.stanford.edu/xw002zn8557;https://stacks.stanford.edu/image/iiif/xw002zn8557/xw002zn8557_00_0001
mf165zs8333;http://purl.stanford.edu/mf165zs8333;https://stacks.stanford.edu/image/iiif/mf165zs8333/mf165zs8333_00_0001
dx090qz9203;http://purl.stanford.edu/dx090qz9203;https://stacks.stanford.edu/image/iiif/dx090qz9203/dx090qz9203_00_0001
bn966bn5730;http://purl.stanford.edu/bn966bn5730;https://stacks.stanford.edu/image/iiif/bn966bn5730/bn966bn5730_00_0001
sm559nt8009;http://purl.stanford.edu/sm559nt8009;https://stacks.stanford.edu/image/iiif/sm559nt8009/sm559nt8009_00_0001
mp209sq9305;http://purl.stanford.edu/mp209sq9305;https://stacks.stanford.edu/image/iiif/mp209sq9305/mp209sq9305_00_0001
wy350db5629;http://purl.stanford.edu/wy350db5629;https://stacks.stanford.edu/image/iiif/wy350db5629/wy350db5629_00_0001
hk399qf4067;http://purl.stanford.edu/hk399qf4067;https://stacks.stanford.edu/image/iiif/hk399qf4067/hk399qf4067_00_0001
pc043ys3215;http://purl.stanford.edu/pc043ys3215;https://stacks.stanford.edu/image/iiif/pc043ys3215/pc043ys3215_00_0001
